mid,following,whisper,black,follower,name,sex,face,face_nft,sign,rank,level,jointime,moral,silence,coins,fans_badge,fans_medal,official,vip,pendant,nameplate,user_honour_info,is_followed,top_photo,theme,sys_notice,live_room,birthday,school,profession,tags,series,is_senior_member
52840237,391,0,0,117,-不正经的正经人-,男,http://i1.hdslb.com/bfs/face/ef4774d51ae5a5b4eaa09b5307f94588283a2de4.jpg,0,?? (?? ￣??￣? )?? ??,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1601395200000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 3, 'name': '白银殿堂', 'image': 'http://i2.hdslb.com/bfs/face/f6a31275029365ae5dc710006585ddcf1139bde1.png', 'image_small': 'http://i0.hdslb.com/bfs/face/b09cdb4c119c467cf2d15db5263b4f539fa6e30b.png', 'level': '高级勋章', 'condition': '单个自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/14081742?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 14081742, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 2, 'text_small': '2', 'text_large': '2人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",8月16日,{'name': '杭州电子科技大学'},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
161709873,222,0,0,24972,小轩的宝藏音乐,女,http://i0.hdslb.com/bfs/face/e19a195bbf012152e3f9f4fbc28e8ccb6450effc.jpg,0,每日分享全网最新，最好听的音乐资讯,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1654185600000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 217, 'name': 'citrus', 'image': 'http://i0.hdslb.com/bfs/face/f2d3a85b611eb2ef13cb64415187e3e9fd487ec8.png', 'expire': 0, 'image_enhance': 'http://i0.hdslb.com/bfs/face/f2d3a85b611eb2ef13cb64415187e3e9fd487ec8.png', 'image_enhance_frame': ''}","{'nid': 1, 'name': '黄金殿堂', 'image': 'http://i1.hdslb.com/bfs/face/82896ff40fcb4e7c7259cb98056975830cb55695.png', 'image_small': 'http://i2.hdslb.com/bfs/face/627e342851dfda6fe7380c2fa0cbd7fae2e61533.png', 'level': '稀有勋章', 'condition': '单个自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/21544650?broadcast_type=0&is_room_feed=0', 'title': '初来报道，关注一下吧~', 'cover': 'https://i0.hdslb.com/bfs/live/7bfd1789347155619f00419a62efff5fc0632a48.png', 'roomid': 21544650, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",4月6日,{'name': '上海音乐学院'},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
438171444,540,0,0,4629,GAM搬运机,男,http://i0.hdslb.com/bfs/face/4d55100b7314cf4f449f0b185ae0b62f8452e5de.jpg,0,点个关注不迷路 ！,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1650556800000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 3, 'name': '白银殿堂', 'image': 'http://i1.hdslb.com/bfs/face/f6a31275029365ae5dc710006585ddcf1139bde1.png', 'image_small': 'http://i0.hdslb.com/bfs/face/b09cdb4c119c467cf2d15db5263b4f539fa6e30b.png', 'level': '高级勋章', 'condition': '单个自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,4月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
14860085,136,0,0,4328,睡不醒的小满,保密,http://i2.hdslb.com/bfs/face/84c9373dfd264fb2324e1142624f81e740282eb0.jpg,0,UP覆盖所有领域高燃混剪附高清资源，偶尔会有一些奇怪的的视频。,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1637942400000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 3860, 'name': '2021拜年纪', 'image': 'http://i2.hdslb.com/bfs/garb/item/7f8aa8ef1eed8c2dce0796801ddc82552a4164f9.png', 'expire': 0, 'image_enhance': 'http://i2.hdslb.com/bfs/garb/item/7f8aa8ef1eed8c2dce0796801ddc82552a4164f9.png', 'image_enhance_frame': ''}","{'nid': 41, 'name': '新人司机', 'image': 'http://i1.hdslb.com/bfs/face/89491e6cee3b1c88292b618a58703ab614665f66.png', 'image_small': 'http://i1.hdslb.com/bfs/face/076204f25c62df6f016eb40865f9a44515701698.png', 'level': '普通勋章', 'condition': '直播主播等级>=15级'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/12549035?broadcast_type=0&is_room_feed=0', 'title': 'B站 陈乔恩', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/17fa004ee7b6f7ddf61586d092c9d5f25302a84f.jpg', 'roomid': 12549035, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 6, 'text_small': '6', 'text_large': '6人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
21210934,25,0,0,2153,Blossom_Con,女,http://i1.hdslb.com/bfs/face/312cafb993c3bc2a53664617b420d60a5208d42c.jpg,0,随意,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,5月29日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
27201348,244,0,0,6461,阿跃来了,男,http://i0.hdslb.com/bfs/face/f884a437d431a2dc23cfbe7a54d234629db1d4c9.jpg,0,2infinity And Beyond,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1658160000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 249, 'name': '碧蓝之海', 'image': 'http://i0.hdslb.com/bfs/face/045d48038b9c0f21ba8e7417b8bb1b477cdda93c.png', 'expire': 0, 'image_enhance': 'http://i0.hdslb.com/bfs/face/045d48038b9c0f21ba8e7417b8bb1b477cdda93c.png', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i0.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i0.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/fd17ca4b45323e2a3a8fb407ac15c784e8bb26ee.jpg,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/21568042?broadcast_type=0&is_room_feed=1', 'title': '星耀1冲王者', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/631c896ffb91398a624b57944d242732109fff60.jpg', 'roomid': 21568042, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 6, 'text_small': '6', 'text_large': '6人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",7月23日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
24473412,2000,0,0,9487,醉美kiss,女,http://i0.hdslb.com/bfs/face/898629a2ff5d268a443bd26a25ca44e25c46b73c.jpg,0,做最真实的自己。,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1678636800000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 4, 'name': '青铜殿堂', 'image': 'http://i0.hdslb.com/bfs/face/2879cd5fb8518f7c6da75887994c1b2a7fe670bd.png', 'image_small': 'http://i2.hdslb.com/bfs/face/6707c120e00a3445933308fd9b7bd9fad99e9ec4.png', 'level': '普通勋章', 'condition': '单个自制视频总播放数>=1万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/4548679?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 4548679, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 3, 'text_small': '3', 'text_large': '3人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",8月8日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
37705549,174,0,0,872,丸总的小丸子yu,保密,http://i1.hdslb.com/bfs/face/4428a5e035600ec1acc8a308a5f8211b426dbb1f.jpg,0,"爱偷懒，不爱睡觉
心里住着一个苍老的小孩
在寻找自己的路上兜兜转转",10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/5807765?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 5807765, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 2, 'text_small': '2', 'text_large': '2人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
99213134,3,0,0,9738,音可赛听,保密,http://i2.hdslb.com/bfs/face/b948d7dd56cb1d24fb3cdb51103d6510c1bac889.jpg,0,「音可赛听」跨校音乐联赛，齐聚高校校歌赛顶尖歌手，打造「校园版我是歌手」。网易云音乐电台／微博／微信公众号@音可赛听,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/4137419?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 4137419, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 1, 'text_small': '1', 'text_large': '1人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",7月7日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
74127182,75,0,0,1505,whwh305,保密,http://i2.hdslb.com/bfs/face/1dcc38293f2278002f57bad2e990bc2e473155df.jpg,0,,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1697385600000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/22500097?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 22500097, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 2, 'text_small': '2', 'text_large': '2人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
333993810,98,0,0,145,是飞飞飞呀yu,女,http://i0.hdslb.com/bfs/face/53c1adf7003d9f3aadc3ac58d1b88c17c7364a20.jpg,0,我们的故事一定会讲到老,10000,5,0,0,0,0,FALSE,"{'show': True, 'wear': True, 'medal': {'uid': 333993810, 'target_id': 10398789, 'medal_id': 140680, 'level': 1, 'medal_name': '岸总', 'medal_color': 6067854, 'intimacy': 134, 'next_intimacy': 201, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 134}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1626364800000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,3月10日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
108076887,84,0,0,63480,一咘电影,保密,http://i0.hdslb.com/bfs/face/16f49231c8ae5283449350cd49d2e0e5c588da7a.jpg,0,新人up主讲故事！,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 1, 'due_date': 1648224000000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '', 'role': 1, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i2.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i1.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/c919a9818172a8297f8b0597722f96504a1e1d88.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/4238998?broadcast_type=0&is_room_feed=0', 'title': '电影寄生虫~一起看吧！开始5分钟', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/4062a862e74876bbdc283df0484bd5deeccf1758.jpg', 'roomid': 4238998, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 117, 'text_small': '117', 'text_large': '117人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
1129029463,3,0,0,1384,白雪聊娱,保密,http://i1.hdslb.com/bfs/face/6bdd630531c59f92a63957b8b4131142f468ff89.jpg,0,精彩视频这里看，点了关注不迷路,10000,3,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
99878746,211,0,0,10,夏日晚风还有你W,保密,http://i1.hdslb.com/bfs/face/966f3ec77d296b66d8c66ce3d4940b1d3ccb594e.jpg,0,,10000,4,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1629734400000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
28456799,108,0,0,98,虎皮猫大哥大,保密,http://i2.hdslb.com/bfs/face/34405866c0f81ab3c1c31b19072e3628a7ec3983.jpg,0,笑点好高，快乐好难,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
